Episode;AvgDrag;AvgLift;AvgRecircArea;EnvNum;EpiReward
121;-0.7287096816395956;-0.13410340131275236;1.8168904365055145;1;-0.007161349
122;-0.7291960697325449;-0.10782065904802746;1.8207235582291135;1;-0.0077864816
123;-0.7288943841343835;-0.12243948545720842;1.8169169501652793;1;-0.007385552
124;-0.726389467716217;-0.09992542862892151;1.7604976892471313;1;0
125;-0.726389467716217;-0.09992542862892151;1.7604976892471313;1;0
126;-0.726389467716217;-0.09992542862892151;1.7604976892471313;1;0
127;-0.726389467716217;-0.09992542862892151;1.7604976892471313;1;0
128;-0.726389467716217;-0.09992542862892151;1.7604976892471313;1;0
129;-0.726389467716217;-0.09992542862892151;1.7604976892471313;1;0
130;-0.726389467716217;-0.09992542862892151;1.7604976892471313;1;0
132;-0.726389467716217;-0.09992542862892151;1.7604976892471313;1;0
134;-0.726389467716217;-0.09992542862892151;1.7604976892471313;1;0
136;-0.726389467716217;-0.09992542862892151;1.7604976892471313;1;0
138;-0.726389467716217;-0.09992542862892151;1.7604976892471313;1;0
139;-0.7278797512054443;0.09388509327769279;1.8519776035308837;1;-0.062143005
140;-0.727876338481903;0.09388627189621329;1.8520315446853637;1;-0.062118284
141;-0.7278794680595398;0.09385846258252858;1.8519836757659913;1;-0.062145256
142;-0.7278807145118713;0.09387776199802757;1.8519771339416504;1;-0.062146705
143;-0.7278824399948121;0.09388584320768714;1.851888611793518;1;-0.0621677
144;-0.7278818388938904;0.09388892402350903;1.8519858215332032;1;-0.062152106
145;-0.7278788091659546;0.09385698121711612;1.8519762886047364;1;-0.062134832
146;-0.7278817793846131;0.09390295944884419;1.8519161369323731;1;-0.062158428
147;-0.7278798774719238;0.09389696129336954;1.8519726535797119;1;-0.06214791
148;-0.7278816904067993;0.09389311730414629;1.851978274154663;1;-0.062155094
149;-0.7278801660537719;0.09393487129285931;1.8519859857559204;1;-0.06214871
151;-0.726389467716217;-0.09992542862892151;1.7604976892471313;1;0
152;-0.7278797512054443;0.09388509327769279;1.8519776035308837;1;-0.062143005
153;-0.7275457328796386;0.09400277385488152;1.8526569276809692;1;-0.059751466
154;-0.7278585745811462;0.09122386382743716;1.8515193294525147;1;-0.06250547
155;-0.7279830808639527;0.09315285544767976;1.8528649862289428;1;-0.0626369
156;-0.7281531468391419;0.09396045900434255;1.8501009548187255;1;-0.06468115
157;-0.7280957069396973;0.09426962136477232;1.852992215538025;1;-0.063166566
158;-0.7277863306999206;0.09107453589700162;1.8525725769042969;1;-0.06135205
159;-0.7280871923446656;0.09567206862270831;1.8509438285827637;1;-0.063713044
160;-0.7278952891349793;0.09507240093499422;1.8509368307113647;1;-0.0627007
161;-0.7280779441833496;0.0946883531615138;1.8510497959136962;1;-0.06342454
162;-0.7279259273529053;0.0988670516371727;1.8515700643539428;1;-0.06283505
163;-0.7279346096038818;0.0995647858530283;1.8503045919418335;1;-0.06302642
164;-0.727974937915802;0.09245349182188511;1.8530589963912965;1;-0.062487666
165;-0.7278320802688598;0.0938468051314354;1.8512091232299805;1;-0.062307626
166;-0.7277674968719482;0.10066828771531582;1.8514232061386109;1;-0.061568398
167;-0.7276698064804077;0.0917371611483395;1.852576843070984;1;-0.06098088
168;-0.7275655762672424;0.0944760937295854;1.8523100580215455;1;-0.06001274
169;-0.7280717701911926;0.09575176221877336;1.8503498636245728;1;-0.06383303
170;-0.7281513244628907;0.0958007628723979;1.8502856466293336;1;-0.064044684
171;-0.7280582072257996;0.09610588494539261;1.851659076309204;1;-0.06299238
172;-0.7278287191390991;0.09388539500012993;1.8525388500213622;1;-0.06157327
173;-0.7277738812446595;0.09522102271653712;1.852623719596863;1;-0.061422143
174;-0.7279383447647094;0.09446106615960598;1.852049577140808;1;-0.06256692
175;-0.7278726854324341;0.09464703434482216;1.852548116874695;1;-0.062366325
176;-0.7278732629776001;0.09421537947393954;1.8522295330047607;1;-0.06177405
177;-0.7282601758003235;0.09986275377720595;1.8501312446594238;1;-0.06469316
178;-0.7277274273872375;0.09451545044332743;1.8525845163345336;1;-0.06110845
179;-0.7278421583175659;0.09678596946448088;1.8499437099456788;1;-0.062176906
180;-0.728213041973114;0.09578658782690763;1.8509621026992797;1;-0.064389914
181;-0.7277405429840088;0.09440702429898083;1.852454973220825;1;-0.061110564
182;-0.7279438346862793;0.09569760202988982;1.8515474285125733;1;-0.062499497
183;-0.7278053281784057;0.09413143531605601;1.8533063461303712;1;-0.061697096
184;-0.7276977108955384;0.09245707145705818;1.853035392189026;1;-0.06099943
185;-0.727803467464447;0.09419640453606844;1.8518573497772217;1;-0.06197234
186;-0.7279204042434693;0.09266809454485773;1.8525268604278564;1;-0.06237415
187;-0.7279429405212402;0.09023381338939071;1.853584241104126;1;-0.062354244
188;-0.728064405632019;0.09581798572093249;1.8513458944320678;1;-0.063141905
189;-0.727861137008667;0.09176287314668298;1.8518833562850952;1;-0.06214673
190;-0.7278785465240478;0.0947446880236268;1.851545979118347;1;-0.062162288
191;-0.7279834174156189;0.09326825081631542;1.8522464599609374;1;-0.06315131
192;-0.7280258235931396;0.09796673355996609;1.8503653604507446;1;-0.06341285
193;-0.727863667678833;0.0949216553799808;1.8511242414474487;1;-0.062304392
194;-0.7277804615974426;0.09138368859030306;1.8522539154052735;1;-0.061846513
195;-0.7281335443496704;0.09440649758726359;1.8505826183319092;1;-0.06418311
196;-0.7281490872383117;0.09608401564955711;1.8493227806091308;1;-0.064695574
197;-0.7278160677909851;0.0960329510986805;1.851906414413452;1;-0.06158465
198;-0.7279499248504638;0.09528919651657343;1.8512574813842773;1;-0.06265391
199;-0.7278130382537842;0.0960168120406568;1.8521695655822754;1;-0.061374802
200;-0.7277769170761108;0.09084347987994551;1.8531525354385376;1;-0.061162688
201;-0.7279787504196167;0.09917746632397174;1.8501840734481811;1;-0.0628725
202;-0.728135069179535;0.09498476940095425;1.8512306657791138;1;-0.06387993
204;-0.726389467716217;-0.09992542862892151;1.7604976892471313;1;0
205;-0.7309275231462844;-0.11929195754705592;1.8196773300779627;1;-0.024436455
206;-0.7308563869050209;-0.11913222260773182;1.8199090177708483;1;-0.024231948
207;-0.7309005342899485;-0.12083289708862914;1.8196427276793947;1;-0.024351185
208;-0.7308785135441638;-0.12031058586658315;1.8189497716883396;1;-0.024348877
209;-0.7309607917324026;-0.12225254533931296;1.8194230021314417;1;-0.02452299
210;-0.7309666405966941;-0.12032388166544285;1.8198951508136505;1;-0.024523007
211;-0.7309711518439841;-0.11997890456559811;1.8199182431748573;1;-0.024539985
212;-0.7309170447765513;-0.12382435541045159;1.8194679953950517;1;-0.024390686
213;-0.7307763825705711;-0.12374005985862398;1.81864580575456;1;-0.024119077
214;-0.7310710381320182;-0.11752122097668495;1.8201286811777886;1;-0.024827417
215;-0.7309828517918892;-0.12102815619808563;1.819196770165829;1;-0.02461031
216;-0.731022040894691;-0.1154390036901261;1.8204051592248551;1;-0.024677843
217;-0.731106993682841;-0.11802974343299866;1.820735401295601;1;-0.024860801
218;-0.7308975584963535;-0.11998172457072329;1.8189213497841612;1;-0.024404297
219;-0.7308753849344051;-0.12022295487212374;1.818962648193887;1;-0.024341548
220;-0.7308004596766006;-0.1220276129451838;1.8188516529316598;1;-0.024128905
221;-0.7309922686916717;-0.11817217368553294;1.8197656464069447;1;-0.024628436
222;-0.7308517196711074;-0.11995052538336591;1.819011853730425;1;-0.024268448
223;-0.7311291796095828;-0.11504344384562462;1.820755750574964;1;-0.024974925
224;-0.7308421978291045;-0.12077340293437877;1.8195697931533164;1;-0.024203306
225;-0.7308762710779271;-0.12093282344334937;1.8189115974497287;1;-0.02434012
226;-0.7310212105512619;-0.11794741459666415;1.820189803204638;1;-0.02467782
227;-0.7310181504234354;-0.11728639952204328;1.8207404892495338;1;-0.024625426
228;-0.730936477475978;-0.11844055203998342;1.819620653669885;1;-0.024475876
229;-0.731041467570244;-0.11846157848993515;1.8210553805878822;1;-0.024661805
230;-0.7310629968947553;-0.11640510327638463;1.8208138004262397;1;-0.024750799
231;-0.7308356422693172;-0.1199555339569107;1.8193493288882234;1;-0.024201922
232;-0.7309864990888758;-0.11700971947705492;1.8199504677285538;1;-0.02461125
233;-0.730941208119088;-0.11982462301533273;1.8196714736045676;1;-0.024479387
234;-0.7309127218545751;-0.1192292295237805;1.8201086007534188;1;-0.024368957
235;-0.7308918504004783;-0.12284705942457026;1.8187295832532517;1;-0.024373293
236;-0.7310315592491881;-0.11582164311821157;1.8205455820611183;1;-0.024690637
237;-0.7310172890095;-0.11792435156221086;1.8198411477373002;1;-0.024700038
238;-0.730874961995064;-0.11926942786320727;1.8190138980429222;1;-0.024344858
239;-0.7309131622314453;-0.12119187418609223;1.8191411051344364;1;-0.024410589
240;-0.7308765063260464;-0.11933043634796396;1.8195191051097626;1;-0.024310261
241;-0.7309271182785643;-0.11987086651014521;1.819326382368169;1;-0.024455149
242;-0.7309983559745423;-0.11930112128562116;1.8204123859709882;1;-0.02458227
243;-0.7308531774485365;-0.12047729129962464;1.818929818716455;1;-0.024271775
244;-0.7309695494935867;-0.11717402439643727;1.8199928555082767;1;-0.024562322
245;-0.7308807135262387;-0.12026424884320573;1.81947671733004;1;-0.024314824
246;-0.7309806749541709;-0.11713516228693596;1.8200253520874268;1;-0.02457716
247;-0.7309884340205091;-0.11718682508836402;1.8205573489057256;1;-0.024556432
248;-0.730886126452304;-0.12090828396538471;1.8190189460490613;1;-0.024335023
249;-0.730904591527391;-0.11973162054857041;1.8189279379996848;1;-0.024427883
250;-0.7308815815981399;-0.11920864773081973;1.8199682286445131;1;-0.024298515
251;-0.730927660744241;-0.1208971656383352;1.819446306279365;1;-0.024434598
252;-0.7310226540616218;-0.11940861628093619;1.8203177585246715;1;-0.024658378
253;-0.7309231330105599;-0.11955450820003419;1.8202031768382865;1;-0.024395823
254;-0.7308155184096479;-0.11920858689762176;1.8192351137069946;1;-0.024169136
256;-0.726389467716217;-0.09992542862892151;1.7604976892471313;1;0
258;-0.726389467716217;-0.09992542862892151;1.7604976892471313;1;0
259;-0.7389596564769745;0.0660842340041534;1.9070940497016906;1;-5.436488
260;-0.7396724502563476;0.07225487606094758;1.9283622223854064;1;-6.21147
261;-0.7391491412639618;0.08485070231370337;1.9062680570220947;1;-5.5576854
262;-0.7350442819786072;0.053811750914388105;2.017602966003418;1;-6.186892
263;-0.7322248603630066;0.05876887437268975;2.021614045200348;1;-5.0643997
264;-0.7592881655216217;0.04777981710173306;1.6147449986076354;1;-6.5272107
265;-0.754579850025177;0.07897354350089299;1.7004183333969116;1;-7.4028454
266;-0.7334877196979522;0.06699898828226142;2.0065730133628845;1;-4.951513
267;-0.7343605317115783;0.066941876973474;2.0353482983779907;1;-5.6798644
268;-0.7351244033622741;0.07368076316379941;1.9905677131462096;1;-6.2023025
269;-0.748502148771286;0.06783004943577922;1.7972103797340393;1;-6.934898
270;-0.7400645452785491;0.06660420065741171;1.8852652939224244;1;-5.928019
271;-0.7502203238773346;0.07657668176337844;1.7943534283065796;1;-7.284949
272;-0.7303184089565277;0.07571095321624016;2.1539808521461485;1;-5.635624
273;-0.7391592489147186;0.07045572438022646;1.9090347318458558;1;-6.401133
274;-0.7406844356632233;0.07257000644906599;1.9195303286361693;1;-6.2539873
275;-0.7318858652210236;0.07521445488792669;2.036378896751404;1;-4.9772806
276;-0.754595186624527;0.0780707370012696;1.7653459518814087;1;-7.2655826
277;-0.7497161536026001;0.06094609776265221;1.724818517856598;1;-6.3848066
278;-0.7349236164093017;0.09224420023553241;1.977429596309662;1;-5.277978
279;-0.732541994934082;0.0705611058185358;2.044283770618439;1;-5.705846
280;-0.7397029550647736;0.06878173157884244;1.8745302321624755;1;-5.4501867
281;-0.7357157322883606;0.07992132400884133;1.972610874195099;1;-5.9228477
282;-0.7408083280372619;0.053271064798440786;1.9198336965179443;1;-6.5555525
283;-0.7390577140140533;0.04074632513517456;1.9459436440086364;1;-6.5211406
284;-0.7579966138458252;0.07798196224202053;1.6844545066070558;1;-7.419993
285;-0.7286538463401795;0.09080683070391213;2.139359617137909;1;-4.978033
286;-0.7322456480503082;0.07879025110500719;2.0818112635040285;1;-5.929476
287;-0.7616497633457184;0.058407426636670715;1.620082433128357;1;-7.2935557
288;-0.7374654765892029;0.08085933343120182;1.9580576152420044;1;-6.0534787
289;-0.7413707123947143;0.060253519617860726;1.8579969394874574;1;-5.561321
290;-0.749745484342575;0.050192527983454055;1.6889292961883544;1;-5.934746
291;-0.749969141921997;0.08184828631249548;1.7834839153289794;1;-6.823351
292;-0.7267257304763793;0.056251997911537184;2.184606586589813;1;-5.074116
293;-0.7417418552684784;0.08555031839885051;1.840734045753479;1;-6.0631557
294;-0.7298515238952636;0.06971656944031478;2.1470119866561888;1;-5.20861
295;-0.7520000559997558;0.06000747335671447;1.7351232591056824;1;-7.345518
296;-0.7375510177326202;0.05807536177722737;1.9452002288627626;1;-5.6058054
297;-0.7500547936916351;0.07866388954524707;1.7484449258232118;1;-7.019092
298;-0.7356567436790467;0.05952145291194582;1.962833997859955;1;-5.8078675
299;-0.7340677135944367;0.07324469547708636;2.034325186500549;1;-6.395359
300;-0.733951845445633;0.09014067115183076;2.007722723083496;1;-5.45059
301;-0.7297099582004547;0.06370098150610684;2.1138647619247437;1;-5.3658843
302;-0.7396422201824189;0.06289596336147922;1.9111464149093629;1;-5.7737675
303;-0.7264902340698243;0.08549792676085265;2.1910380144309998;1;-5.8332953
304;-0.7584290130233765;0.041933785169986366;1.6699551565361024;1;-6.7993145
305;-0.7433122774314881;0.0910641851175209;1.8565794214057922;1;-5.872937
306;-0.7372726852703094;0.09969550387957789;1.9796661499977113;1;-5.9777303
307;-0.744480403995514;0.0687978673419499;1.851074121608734;1;-7.0184746
308;-0.7468428412723541;0.07339978120980843;1.7649243554496765;1;-6.0941
309;-0.7381390893745422;0.07074550385227871;1.9508841031455995;1;-5.8504753
310;-0.7423203037166596;0.07203367366783321;1.902398720703125;1;-6.289046
311;-0.7331710582542419;0.06093464130970286;2.042789828968048;1;-5.6243253
312;-0.7383178494644165;0.05928259011090733;1.915628199863434;1;-5.700001
313;-0.7501092376995087;0.050205674589127156;1.7858487068748474;1;-6.926747
314;-0.7502032402038574;0.08761270760485437;1.7579415220069885;1;-6.6624227
315;-0.7424159823703765;0.08237348987104487;1.8666081089782716;1;-6.71732
316;-0.7407419817256927;0.04277338259342126;1.914095195827484;1;-6.3039756
317;-0.7567236518192291;0.05685754831540166;1.6936399221801757;1;-6.9502325
318;-0.736916396188736;0.04967412647005578;2.0339605452728273;1;-5.947806
319;-0.7435930059242248;0.06394189112475826;1.8103324185562133;1;-5.721021
320;-0.7431216392993927;0.07109973941273084;1.920842817840576;1;-6.1493964
321;-0.7395957779884338;0.06669063958266983;1.8936999392509462;1;-5.882059
322;-0.7455776171779632;0.041172627296574935;1.808116526260376;1;-5.7651067
323;-0.7297881773376464;0.059081939327631845;2.109424851360321;1;-5.7980065
324;-0.7416065254497528;0.05869564671396976;1.8790408646583556;1;-5.914661
325;-0.7339119008636474;0.06594368706398411;2.0098848826789855;1;-5.854656
326;-0.7362531027698517;0.07346755643793702;1.9856185237693786;1;-6.683486
327;-0.7376145457363129;0.07168976638783352;1.9972686211967468;1;-6.2748055
328;-0.7296268015289307;0.06487446501131681;2.1524182990837097;1;-5.365182
329;-0.7411637100696564;0.05782493644391245;1.891889731235504;1;-5.566222
330;-0.7373832167720795;0.04042658530654852;1.953538196926117;1;-4.613515
331;-0.7362767334556579;0.06475273354300065;1.9708734088897706;1;-5.7936096
332;-0.7339368065547943;0.046591046500385855;2.0336672115516663;1;-5.4407883
333;-0.7446966932487488;0.06057630010573426;1.837612774810791;1;-6.2405496
334;-0.7430457923030853;0.03698145118376691;1.8098687623786927;1;-5.303529
335;-0.7450939219093323;0.061850489044394344;1.8557658176994323;1;-6.5350075
336;-0.7430330549716949;0.08549855494149262;1.885210175628662;1;-6.670911
337;-0.7452966510295868;0.07082259411155363;1.8250211814308166;1;-6.785772
338;-0.746212053155899;0.06352556087040828;1.7875574835014343;1;-6.0298004
339;-0.7311122604370117;0.0776116630411903;2.0736697547340395;1;-5.313926
340;-0.7452114327526093;0.06264692769927148;1.8334161833763123;1;-7.1798997
341;-0.7291200268268585;0.05102827371362349;2.0908753937530515;1;-5.1183085
342;-0.7471536883354187;0.056010572047772586;1.7741340886116028;1;-5.9450345
343;-0.7333899075603485;0.09111222039647167;2.0339988580703734;1;-6.1166077
344;-0.7279794123649597;0.07761368013693719;2.1108099901008606;1;-5.1424966
345;-0.7453492009925843;0.07149278653444431;1.7960253327560425;1;-6.2308874
346;-0.746377748708725;0.04120854893143754;1.7972142735862733;1;-6.561129
347;-0.7372189087295532;0.058588569451565854;1.96002381193161;1;-5.8043933
348;-0.7470328642272949;0.05087042432619331;1.788175034713745;1;-6.7691207
349;-0.7444882754135131;0.07280248374187519;1.846729538936615;1;-6.178846
350;-0.7429543883895874;0.06895187075548107;1.890403604774475;1;-6.075922
351;-0.7279351959037781;0.07766058537784076;2.182540919857025;1;-6.2532787
352;-0.7305312078475952;0.08849932387070789;2.112409732570648;1;-6.024112
353;-0.7300834667491913;0.03565551291815908;2.0786424933815004;1;-5.465893
354;-0.748723718214035;0.04039724652468227;1.7487209325027466;1;-6.545582
355;-0.7215594604682922;0.04616497191140515;2.274642727394104;1;-4.566102
356;-0.7340886106777191;0.08910851864505007;2.045562773761749;1;-5.334089
357;-0.743912534160614;0.07704248322497763;1.809572297153473;1;-6.9875402
358;-0.7405312972354889;0.057253963294561255;1.871346130104065;1;-6.0055637
359;-0.7488259846019745;0.06212368587289093;1.7460475804138185;1;-6.2833495
360;-0.7394812256622314;0.05449125974251736;1.9138911159133911;1;-5.5792007
361;-0.7247885357189179;0.037920100728562105;2.1903863511276245;1;-4.7966876
362;-0.7362542080783844;0.08363617754768697;1.9967172400283812;1;-5.8490124
363;-0.7409455253505707;0.07649345065020316;1.8813081141471863;1;-5.8612413
364;-0.7428363328933716;0.051485944221071146;1.8863762313461303;1;-6.1709642
365;-0.746890958738327;0.08733087728549085;1.7874619675827026;1;-6.810043
366;-0.7310588184452057;0.05629099938105268;2.036351265048981;1;-5.067458
367;-0.7342850183391572;0.05406183540429265;2.016346624717712;1;-5.95217
368;-0.74018536154747;0.04542768189616116;1.9138296946334838;1;-6.4710164
369;-0.7480696969985962;0.061601049024787496;1.8331282093429566;1;-7.374138
370;-0.7410145816421508;0.05526386410265026;1.908514254322052;1;-5.9986835
371;-0.7421503454971313;0.06947313333755403;1.8584223395729065;1;-6.25684
372;-0.7252524411964416;0.07598373130054112;2.2027891908073425;1;-5.092069
373;-0.7331017312812805;0.04750340497909085;1.9998180097961427;1;-5.049769
374;-0.753001874370575;0.06249026857285877;1.754719974308014;1;-7.9539504
