t,x,y,p,u,v
23.000000000000057,0.7599999999999999,0.20000000000000004,0.7346053208394434,-0.054012265943483184,0.04583263929670278
23.000000000000057,2.75,0.2,0.8265116929878009,-0.046062691013345355,-0.02335487540020873
23.000000000000057,4.7799999999999985,0.2,0.9300189479086385,0.1562473601456485,-0.009082133765560501
23.500000000000064,0.7599999999999999,0.20000000000000004,0.7351730695280252,-0.05397911559103639,0.04589532068614205
23.500000000000064,2.75,0.2,0.8259310658069123,-0.045029899455318295,-0.024176527996516622
23.500000000000064,4.7799999999999985,0.2,0.9303601278285314,0.15240431769196,-0.009906019545755674
24.00000000000007,0.7599999999999999,0.20000000000000004,0.7356728386604241,-0.053991277830083596,0.04562905233029314
24.00000000000007,2.75,0.2,0.8253850989478896,-0.043934766566519776,-0.02357014427012526
24.00000000000007,4.7799999999999985,0.2,0.9308341879675717,0.14945365878514683,-0.012965876249422775
24.500000000000078,0.7599999999999999,0.20000000000000004,0.7363374688259522,-0.05406894395626326,0.04506929843601411
24.500000000000078,2.75,0.2,0.8250851485122312,-0.04300773620604158,-0.021555041801211774
24.500000000000078,4.7799999999999985,0.2,0.9308827182523911,0.1476843297096676,-0.017828296047090783
25.000000000000085,0.7599999999999999,0.20000000000000004,0.73692830978989,-0.05417634417565761,0.04429009090777333
25.000000000000085,2.75,0.2,0.8246671024857821,-0.042371111797829854,-0.01838650765340931
25.000000000000085,4.7799999999999985,0.2,0.9306573626351178,0.14715168446322321,-0.023716997883928906
25.500000000000092,0.7599999999999999,0.20000000000000004,0.7371431758737262,-0.05427184261192429,0.04338612324401087
25.500000000000092,2.75,0.2,0.824682380938953,-0.04227538276790874,-0.014521767950079551
25.500000000000092,4.7799999999999985,0.2,0.9303385452316403,0.14773509007339497,-0.0296479378515424
26.0000000000001,0.7599999999999999,0.20000000000000004,0.7376453118840661,-0.05439264101361295,0.042522356774847524
26.0000000000001,2.75,0.2,0.8251106170607065,-0.04276673494571592,-0.010563784713309005
26.0000000000001,4.7799999999999985,0.2,0.9295098822583816,0.14927248359015524,-0.03458711589617057
26.500000000000107,0.7599999999999999,0.20000000000000004,0.7378495577289211,-0.054474313242944675,0.04183215410065158
26.500000000000107,2.75,0.2,0.8257228146649249,-0.04379225558657266,-0.007156777964098306
26.500000000000107,4.7799999999999985,0.2,0.928466962349394,0.1513560094142402,-0.03762770391505907
27.000000000000114,0.7599999999999999,0.20000000000000004,0.7379532819054309,-0.05450628785412432,0.04143033868045192
27.000000000000114,2.75,0.2,0.8265480314200355,-0.04525562490284288,-0.004894200834593543
27.000000000000114,4.7799999999999985,0.2,0.9272474821309371,0.15344855972485652,-0.03814159002176222
27.50000000000012,0.7599999999999999,0.20000000000000004,0.738025254866646,-0.05448285730532662,0.041398347395616465
27.50000000000012,2.75,0.2,0.8275922969064764,-0.04695679364890381,-0.004208970400342073
27.50000000000012,4.7799999999999985,0.2,0.9260801274689547,0.15498768327573859,-0.03588548268621427
28.000000000000128,0.7599999999999999,0.20000000000000004,0.7381143948518533,-0.054413088705035965,0.04176168191324984
28.000000000000128,2.75,0.2,0.8286056780858814,-0.04864102592966375,-0.005296511933082705
28.000000000000128,4.7799999999999985,0.2,0.9250471123496621,0.15548839293939154,-0.031048087911008375
28.500000000000135,0.7599999999999999,0.20000000000000004,0.7381176179094829,-0.05428565314098892,0.04247075462863983
28.500000000000135,2.75,0.2,0.8293838565900848,-0.050063324785310614,-0.008063775114660663
28.500000000000135,4.7799999999999985,0.2,0.9243953848902897,0.15459381494534777,-0.02424482311159757
29.000000000000142,0.7599999999999999,0.20000000000000004,0.7382354172128442,-0.054124390751940255,0.043421549423018624
29.000000000000142,2.75,0.2,0.829971591484456,-0.05100931772493699,-0.012131824253847578
29.000000000000142,4.7799999999999985,0.2,0.9241761883547945,0.15225247225519115,-0.016455302067964916
29.50000000000015,0.7599999999999999,0.20000000000000004,0.7383968172823622,-0.0539545460550089,0.044469615485074006
29.50000000000015,2.75,0.2,0.8301810534641831,-0.051322483777045305,-0.016880949232794394
29.50000000000015,4.7799999999999985,0.2,0.9245147006117582,0.1486863898884831,-0.008897241566717578
30.000000000000156,0.7599999999999999,0.20000000000000004,0.7386382990483258,-0.05379856324323005,0.0454398937523441
30.000000000000156,2.75,0.2,0.8300117364587247,-0.05094730888416164,-0.02154746021846051
30.000000000000156,4.7799999999999985,0.2,0.9252677495172155,0.14433755546301902,-0.002849609243306175
30.500000000000163,0.7599999999999999,0.20000000000000004,0.7389879411314807,-0.05368348001523731,0.046167756504682585
30.500000000000163,2.75,0.2,0.8295013955862626,-0.049917385013662566,-0.025343484143119176
30.500000000000163,4.7799999999999985,0.2,0.9263281589180026,0.13980150346958717,0.0005668689020648034
31.00000000000017,0.7599999999999999,0.20000000000000004,0.7394215968113189,-0.0536279099039847,0.04651809039475221
31.00000000000017,2.75,0.2,0.8287291679836615,-0.0483733833467473,-0.027589368132550564
31.00000000000017,4.7799999999999985,0.2,0.9274898909106506,0.1356881826779726,0.0006073940648775263
31.500000000000178,0.7599999999999999,0.20000000000000004,0.7398916337372514,-0.053644377951939465,0.04641213126825416
31.500000000000178,2.75,0.2,0.8277981547925287,-0.04655053757018299,-0.02783097449644718
31.500000000000178,4.7799999999999985,0.2,0.9285608101129349,0.13252797179359627,-0.0029304673560653755
32.000000000000185,0.7599999999999999,0.20000000000000004,0.74037326821888,-0.0537300549651612,0.04584115536020915
32.000000000000185,2.75,0.2,0.8268843355532353,-0.04474842546567266,-0.025923533184989245
32.000000000000185,4.7799999999999985,0.2,0.9293561457137041,0.13070866422091226,-0.009635218029921191
32.50000000000019,0.7599999999999999,0.20000000000000004,0.7408148800332475,-0.05387408128191472,0.04487332422649111
32.50000000000019,2.75,0.2,0.8261704271280873,-0.0432869544496138,-0.022066650256614848
32.50000000000019,4.7799999999999985,0.2,0.929768737408873,0.130464866756057,-0.018525233128441208
33.0000000000002,0.7599999999999999,0.20000000000000004,0.741173943669783,-0.0540536514978813,0.043645884043100075
33.0000000000002,2.75,0.2,0.8258072065841575,-0.04245047141708555,-0.016787007276014496
33.0000000000002,4.7799999999999985,0.2,0.9297023430356057,0.13185639346146807,-0.02820088719803461
33.500000000000206,0.7599999999999999,0.20000000000000004,0.7414187555400471,-0.05423957258383007,0.042345229161484005
33.500000000000206,2.75,0.2,0.825910507415156,-0.042427565965978235,-0.010869516014127459
33.500000000000206,4.7799999999999985,0.2,0.9291237379066628,0.13475046245792666,-0.037076675758791436
34.00000000000021,0.7599999999999999,0.20000000000000004,0.7415318143697021,-0.05440097505811668,0.041181307157123204
34.00000000000021,2.75,0.2,0.8265053099845298,-0.0432723772801802,-0.005246008316080952
34.00000000000021,4.7799999999999985,0.2,0.9280570868041241,0.13877793578996422,-0.043647872397895346
34.50000000000022,0.7599999999999999,0.20000000000000004,0.7415160642101161,-0.0545091986442262,0.040351907586994945
34.50000000000022,2.75,0.2,0.8275301746822474,-0.04488778680282893,-0.0008547671697052934
34.50000000000022,4.7799999999999985,0.2,0.9266031565598699,0.14331581174150534,-0.04673965218881428
35.00000000000023,0.7599999999999999,0.20000000000000004,0.741396637183442,-0.05454343184338074,0.040011263753631565
35.00000000000023,2.75,0.2,0.828837229403878,-0.04704070680128171,0.0015115518550828846
35.00000000000023,4.7799999999999985,0.2,0.924952988272488,0.147541380336225,-0.0456917008499676
35.500000000000234,0.7599999999999999,0.20000000000000004,0.7412101773640439,-0.05449258703548419,0.04023924746128932
35.500000000000234,2.75,0.2,0.8302273692050596,-0.049402780780116604,0.0013464253488306762
35.500000000000234,4.7799999999999985,0.2,0.9233796388054942,0.1505792715841811,-0.04045713391152732
36.00000000000024,0.7599999999999999,0.20000000000000004,0.7410067606539343,-0.05435930434561158,0.04102742371650149
36.00000000000024,2.75,0.2,0.8314920999548875,-0.05160752745327729,-0.0014661132703770053
36.00000000000024,4.7799999999999985,0.2,0.9221848004159414,0.15171027111720392,-0.031622554940895144
36.50000000000025,0.7599999999999999,0.20000000000000004,0.7408453971159601,-0.054159804948258596,0.042273570449667675
36.50000000000025,2.75,0.2,0.8324415099826674,-0.05330664629676228,-0.006606346028194434
36.50000000000025,4.7799999999999985,0.2,0.9216246419983452,0.1505638941539104,-0.020363344808549465
37.000000000000256,0.7599999999999999,0.20000000000000004,0.7407711035605559,-0.05392127838577249,0.043794823287982045
37.000000000000256,2.75,0.2,0.8329363925805877,-0.05422141937908927,-0.013346028534468693
37.000000000000256,4.7799999999999985,0.2,0.9218521199718748,0.14722050177955076,-0.0083310124175225
37.50000000000026,0.7599999999999999,0.20000000000000004,0.740826161163823,-0.05368089589614179,0.04535426813060819
37.50000000000026,2.75,0.2,0.8329063244332009,-0.054179141816756204,-0.020649463545406935
37.50000000000026,4.7799999999999985,0.2,0.9228460717659479,0.14219710900571492,0.002546840343662718
38.00000000000027,0.7599999999999999,0.20000000000000004,0.7410317241914383,-0.053477169973972866,0.04669732242875
38.00000000000027,2.75,0.2,0.8323370674607518,-0.05313390068185245,-0.02733350171257042
38.00000000000027,4.7799999999999985,0.2,0.9244199348517727,0.136318080447697,0.010360281383981448
38.50000000000028,0.7599999999999999,0.20000000000000004,0.7413742109999497,-0.05334583672251213,0.04759091906518801
38.50000000000028,2.75,0.2,0.8312844352051741,-0.05118369143981048,-0.03226079099599725
38.50000000000028,4.7799999999999985,0.2,0.9262847538696,0.1305186509386126,0.013568347747111558
39.000000000000284,0.7599999999999999,0.20000000000000004,0.7418220081340674,-0.05331217142936379,0.04786506532110809
39.000000000000284,2.75,0.2,0.8298839005284111,-0.04857601454054479,-0.034532287041338254
39.000000000000284,4.7799999999999985,0.2,0.9281177612539937,0.1256559908260488,0.011328058348645073
39.50000000000029,0.7599999999999999,0.20000000000000004,0.7423262387549366,-0.05338561730325973,0.04744031476082695
39.50000000000029,2.75,0.2,0.8283347193892767,-0.0456905810237776,-0.03364473365665076
39.50000000000029,4.7799999999999985,0.2,0.9296438846100941,0.12238624257719048,0.003708388300735943
40.0000000000003,0.7599999999999999,0.20000000000000004,0.7428124013806396,-0.05355805028902572,0.04634802982581363
40.0000000000003,2.75,0.2,0.8268956113101248,-0.04299705647436253,-0.029585730059657284
40.0000000000003,4.7799999999999985,0.2,0.9306730238130757,0.1211368998506421,-0.008272299224718234
40.500000000000306,0.7599999999999999,0.20000000000000004,0.7432189398328691,-0.053805656732571275,0.04472964910658727
40.500000000000306,2.75,0.2,0.8258447628880731,-0.04097673037219747,-0.02285261388966657
40.500000000000306,4.7799999999999985,0.2,0.9310768658607437,0.12214231852186166,-0.022793806298903832
41.00000000000031,0.7599999999999999,0.20000000000000004,0.7434915300954474,-0.054090655207518275,0.042821125055718744
41.00000000000031,2.75,0.2,0.8254164011501669,-0.04002558043715901,-0.014394477615685217
41.00000000000031,4.7799999999999985,0.2,0.9307689984740647,0.1254560375021971,-0.03753382691892057
41.50000000000032,0.7599999999999999,0.20000000000000004,0.7435875633636646,-0.05436766236400487,0.040918994654085175
41.50000000000032,2.75,0.2,0.8257389352625727,-0.04036644541392425,-0.005486759290382844
41.50000000000032,4.7799999999999985,0.2,0.9297040873980007,0.13087814060073943,-0.050064958394659936
42.00000000000033,0.7599999999999999,0.20000000000000004,0.7434940088053217,-0.05459127303572089,0.03933635363692634
42.00000000000033,2.75,0.2,0.826802773150116,-0.0419964464954344,0.002447852470286521
42.00000000000033,4.7799999999999985,0.2,0.9279187528413152,0.13782651396782483,-0.058272768741168754
42.500000000000334,0.7599999999999999,0.20000000000000004,0.7432265363366323,-0.05472179519076255,0.03835050680603009
42.500000000000334,2.75,0.2,0.8284528741020935,-0.04468227658386639,0.00805454315678351
42.500000000000334,4.7799999999999985,0.2,0.9255825745191198,0.1452681760917552,-0.06070035283385654
43.00000000000034,0.7599999999999999,0.20000000000000004,0.7428285196936902,-0.05473385196242221,0.03815650958666396
43.00000000000034,2.75,0.2,0.8304137178700601,-0.04800264190164656,0.01027101175385568
43.00000000000034,4.7799999999999985,0.2,0.9230264241925232,0.15183243535754817,-0.05674600776067292
43.50000000000035,0.7599999999999999,0.20000000000000004,0.7423624378057065,-0.05461698391932488,0.038828411698269075
43.50000000000035,2.75,0.2,0.8323616766301153,-0.051428951404549325,0.008526690855734303
43.50000000000035,4.7799999999999985,0.2,0.9207210543630227,0.15612530672372,-0.046716067818971155
44.000000000000355,0.7599999999999999,0.20000000000000004,0.7419094410638721,-0.05438262934215326,0.04030061815471732
44.000000000000355,2.75,0.2,0.8339935131743983,-0.054418444955383755,0.0028768013346510456
44.000000000000355,4.7799999999999985,0.2,0.919166701735779,0.15712967489160412,-0.03179619273024469
44.50000000000036,0.7599999999999999,0.20000000000000004,0.7415541371225126,-0.05406052426644111,0.0423723402845759
44.50000000000036,2.75,0.2,0.835069452920438,-0.056496071329450434,-0.005962912499614032
44.50000000000036,4.7799999999999985,0.2,0.9187510339592747,0.15450809244837704,-0.013981174391944583
45.00000000000037,0.7599999999999999,0.20000000000000004,0.7413678089397939,-0.05369838423855291,0.04473452450079943
45.00000000000037,2.75,0.2,0.8354345289920142,-0.057312845351418215,-0.016697543416720324
45.00000000000037,4.7799999999999985,0.2,0.9196201479418122,0.14869886394767218,0.004077959178013512
45.50000000000038,0.7599999999999999,0.20000000000000004,0.7413964160663511,-0.05335274881600136,0.04701430211631209
45.50000000000038,2.75,0.2,0.8350228633438538,-0.05667933184361625,-0.027643395722391807
45.50000000000038,4.7799999999999985,0.2,0.9216207502017775,0.14078800593813173,0.01938785992027664
46.000000000000384,0.7599999999999999,0.20000000000000004,0.7416613935014573,-0.053082839742639915,0.0488349206573078
46.000000000000384,2.75,0.2,0.8338525027054698,-0.054587776207106475,-0.03699761510015875
46.000000000000384,4.7799999999999985,0.2,0.924338406775575,0.13221439088050335,0.029110891760938055
46.50000000000039,0.7599999999999999,0.20000000000000004,0.7421356082541584,-0.052938623388181,0.04987479930969248
46.50000000000039,2.75,0.2,0.8320273748702016,-0.051234603794876224,-0.043140575794175656
46.50000000000039,4.7799999999999985,0.2,0.9272365266872429,0.12440256572695786,0.03115624595933546
47.0000000000004,0.7599999999999999,0.20000000000000004,0.7427580657949111,-0.052950121779027484,0.04992246779911781
47.0000000000004,2.75,0.2,0.8297560621183016,-0.04703736697126296,-0.044915664256876854
47.0000000000004,4.7799999999999985,0.2,0.9298258420728895,0.11846120337599439,0.024684626541598028
